[Ep  19200/25000] reward=1.268 | eps=0.240 | success_rate=0.95 | q_states=77639
[Ep  19400/25000] reward=1.268 | eps=0.231 | success_rate=0.97 | q_states=77639
[Ep  19600/25000] reward=1.279 | eps=0.223 | success_rate=0.97 | q_states=77639
[Ep  19800/25000] reward=1.261 | eps=0.214 | success_rate=0.98 | q_states=77639
[Ep  20000/25000] reward=1.270 | eps=0.206 | success_rate=1.00 | q_states=77639
[Ep  20200/25000] reward=1.270 | eps=0.197 | success_rate=0.96 | q_states=77639
[Ep  20400/25000] reward=1.275 | eps=0.189 | success_rate=0.97 | q_states=77639
[Ep  20600/25000] reward=1.266 | eps=0.180 | success_rate=0.97 | q_states=77639
[Ep  20800/25000] reward=1.280 | eps=0.172 | success_rate=0.97 | q_states=77639
[Ep  21000/25000] reward=1.272 | eps=0.164 | success_rate=0.96 | q_states=77639
[Ep  21200/25000] reward=1.275 | eps=0.155 | success_rate=1.00 | q_states=77639
[Ep  21400/25000] reward=1.262 | eps=0.147 | success_rate=0.99 | q_states=77639
[Ep  21600/25000] reward=1.275 | eps=0.138 | success_rate=0.99 | q_states=77639
[Ep  21800/25000] reward=1.275 | eps=0.130 | success_rate=1.00 | q_states=77639
[Ep  22000/25000] reward=1.272 | eps=0.121 | success_rate=0.99 | q_states=77639
[Ep  22200/25000] reward=1.263 | eps=0.113 | success_rate=0.98 | q_states=77639
[Ep  22400/25000] reward=1.275 | eps=0.104 | success_rate=0.97 | q_states=77639
[Ep  22600/25000] reward=1.273 | eps=0.100 | success_rate=0.99 | q_states=77639
[Ep  22800/25000] reward=1.269 | eps=0.100 | success_rate=0.96 | q_states=77639
[Ep  23000/25000] reward=1.270 | eps=0.100 | success_rate=1.00 | q_states=77639
[Ep  23200/25000] reward=1.273 | eps=0.100 | success_rate=0.99 | q_states=77639
[Ep  23400/25000] reward=1.270 | eps=0.100 | success_rate=0.99 | q_states=77639
[Ep  23600/25000] reward=1.278 | eps=0.100 | success_rate=0.99 | q_states=77639
[Ep  23800/25000] reward=1.272 | eps=0.100 | success_rate=1.00 | q_states=77639
[Ep  24000/25000] reward=1.282 | eps=0.100 | success_rate=0.98 | q_states=77639
[Ep  24200/25000] reward=1.280 | eps=0.100 | success_rate=0.98 | q_states=77639
[Ep  24400/25000] reward=1.266 | eps=0.100 | success_rate=0.99 | q_states=77639
[Ep  24600/25000] reward=1.280 | eps=0.100 | success_rate=0.97 | q_states=77639
[Ep  24800/25000] reward=1.270 | eps=0.100 | success_rate=1.00 | q_states=77639
[Ep  24999/25000] reward=1.265 | eps=0.100 | success_rate=0.98 | q_states=77639
